time	V(a0)	V(a1)	V(a2)	V(a3)	V(a4)	V(a5)	V(a6)	V(a7)	V(a8)	V(a9)	V(a10)	V(a11)	V(a12)	V(a13)	V(a14)	V(a15)	V(b0)	V(b1)	V(b2)	V(b3)	V(b4)	V(b5)	V(b6)	V(b7)	V(b8)	V(b9)	V(b10)	V(b11)	V(b12)	V(b13)	V(b14)	V(b15)	V(cin)	V(cout)	V(f0)	V(f1)	V(f2)	V(f3)	V(f4)	V(f5)	V(f6)	V(f7)	V(f8)	V(f9)	V(f10)	V(f11)	V(f12)	V(f13)	V(f14)	V(f15)
8.000000028012376e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	1.400619e+000	5.000000e+000	5.000000e+000	-3.606826e-003	-3.213442e-003	-3.183790e-003	-3.697308e-003	-3.678581e-003	-3.213708e-003	-3.184057e-003	-3.697308e-003	-3.678581e-003	-3.213708e-003	-3.184057e-003	-3.697308e-003	-3.678581e-003	-3.213708e-003	-3.184056e-003	-3.697308e-003
8.000000032108139e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	1.605407e+000	5.000000e+000	5.000000e+000	-6.307753e-003	-5.714082e-003	-5.680776e-003	-6.434110e-003	-6.409358e-003	-5.714281e-003	-5.680990e-003	-6.434108e-003	-6.409358e-003	-5.714281e-003	-5.680990e-003	-6.434108e-003	-6.409358e-003	-5.714281e-003	-5.680990e-003	-6.434108e-003
8.000000036596300e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	1.829815e+000	5.000000e+000	5.000000e+000	-9.327723e-003	-8.527491e-003	-8.495330e-003	-9.481007e-003	-9.453443e-003	-8.527572e-003	-8.495448e-003	-9.481006e-003	-9.453443e-003	-8.527572e-003	-8.495448e-003	-9.481006e-003	-9.453443e-003	-8.527572e-003	-8.495449e-003	-9.481006e-003
8.000000042062809e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	2.103140e+000	5.000000e+000	5.000000e+000	-1.307667e-002	-1.201666e-002	-1.198695e-002	-1.325315e-002	-1.322568e-002	-1.201665e-002	-1.198699e-002	-1.325315e-002	-1.322568e-002	-1.201665e-002	-1.198699e-002	-1.325315e-002	-1.322568e-002	-1.201665e-002	-1.198699e-002	-1.325315e-002
8.000000047749584e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	2.387479e+000	5.000000e+000	5.000000e+000	-1.720516e-002	-1.582310e-002	-1.579327e-002	-1.740277e-002	-1.737721e-002	-1.582306e-002	-1.579329e-002	-1.740277e-002	-1.737721e-002	-1.582306e-002	-1.579329e-002	-1.740277e-002	-1.737721e-002	-1.582306e-002	-1.579329e-002	-1.740277e-002
8.000000051577212e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	2.578861e+000	5.000000e+000	5.000000e+000	-2.036555e-002	-1.867251e-002	-1.863907e-002	-2.057879e-002	-2.055680e-002	-1.867250e-002	-1.863912e-002	-2.057879e-002	-2.055680e-002	-1.867250e-002	-1.863912e-002	-2.057879e-002	-2.055680e-002	-1.867250e-002	-1.863912e-002	-2.057879e-002
8.000000055846680e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	2.792334e+000	5.000000e+000	5.000000e+000	-2.474429e-002	-2.248050e-002	-2.243681e-002	-2.498128e-002	-2.496792e-002	-2.248059e-002	-2.243696e-002	-2.498128e-002	-2.496792e-002	-2.248059e-002	-2.243696e-002	-2.498128e-002	-2.496792e-002	-2.248059e-002	-2.243696e-002	-2.498128e-002
8.000000060608109e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	3.030406e+000	5.000000e+000	5.000000e+000	-3.150947e-002	-2.812904e-002	-2.805847e-002	-3.177770e-002	-3.178439e-002	-2.812935e-002	-2.805887e-002	-3.177770e-002	-3.178439e-002	-2.812935e-002	-2.805887e-002	-3.177770e-002	-3.178439e-002	-2.812935e-002	-2.805887e-002	-3.177770e-002
8.000000066187335e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	3.309367e+000	5.000000e+000	5.000000e+000	-4.288440e-002	-3.698099e-002	-3.682987e-002	-4.288390e-002	-4.308911e-002	-3.698234e-002	-3.683097e-002	-4.288391e-002	-4.308911e-002	-3.698234e-002	-3.683097e-002	-4.288391e-002	-4.308911e-002	-3.698234e-002	-3.683097e-002	-4.288391e-002
8.000000069156997e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	3.457850e+000	5.000000e+000	5.000000e+000	-4.987289e-002	-4.308710e-002	-4.288077e-002	-5.016441e-002	-5.050936e-002	-4.308931e-002	-4.288302e-002	-5.016443e-002	-5.050936e-002	-4.308931e-002	-4.288302e-002	-5.016443e-002	-5.050936e-002	-4.308931e-002	-4.288302e-002	-5.016442e-002
8.000000072103833e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	3.605192e+000	5.000000e+000	5.000000e+000	-5.221008e-002	-4.988525e-002	-4.977823e-002	-5.522139e-002	-5.506646e-002	-4.988869e-002	-4.978273e-002	-5.522140e-002	-5.506646e-002	-4.988869e-002	-4.978273e-002	-5.522140e-002	-5.506646e-002	-4.988868e-002	-4.978273e-002	-5.522140e-002
8.000000074403318e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	3.720166e+000	5.000000e+000	5.000000e+000	-4.419483e-002	-5.306544e-002	-5.349213e-002	-5.243089e-002	-5.075902e-002	-5.307272e-002	-5.349907e-002	-5.243090e-002	-5.075902e-002	-5.307272e-002	-5.349907e-002	-5.243090e-002	-5.075902e-002	-5.307271e-002	-5.349907e-002	-5.243089e-002
8.000000076612904e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	3.830645e+000	5.000000e+000	5.000003e+000	-2.522852e-002	-5.138943e-002	-5.270594e-002	-4.134669e-002	-3.709061e-002	-5.140523e-002	-5.271574e-002	-4.134668e-002	-3.709061e-002	-5.140523e-002	-5.271574e-002	-4.134668e-002	-3.709061e-002	-5.140523e-002	-5.271574e-002	-4.134668e-002
8.000000078224856e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	3.911243e+000	5.000000e+000	5.000000e+000	-3.939897e-003	-4.610834e-002	-4.751039e-002	-2.787982e-002	-2.099673e-002	-4.613353e-002	-4.752254e-002	-2.787977e-002	-2.099673e-002	-4.613353e-002	-4.752254e-002	-2.787977e-002	-2.099673e-002	-4.613353e-002	-4.752254e-002	-2.787977e-002
8.000000079613467e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	3.980673e+000	5.000000e+000	4.999985e+000	2.065474e-002	-3.757840e-002	-3.815909e-002	-1.226500e-002	-2.367839e-003	-3.761356e-002	-3.817315e-002	-1.226494e-002	-2.367839e-003	-3.761356e-002	-3.817315e-002	-1.226494e-002	-2.367839e-003	-3.761356e-002	-3.817315e-002	-1.226492e-002
8.000000081135682e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	4.056784e+000	5.000000e+000	4.999964e+000	5.444717e-002	-2.341829e-002	-2.274002e-002	8.892298e-003	2.298513e-002	-2.346572e-002	-2.275562e-002	8.892387e-003	2.298513e-002	-2.346572e-002	-2.275562e-002	8.892387e-003	2.298513e-002	-2.346574e-002	-2.275564e-002	8.892387e-003
8.000000082795492e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	4.139775e+000	5.000000e+000	4.999956e+000	9.928253e-002	-2.924994e-003	-1.005054e-003	3.655764e-002	5.617067e-002	-2.987444e-003	-1.021996e-003	3.655773e-002	5.617067e-002	-2.987444e-003	-1.021996e-003	3.655773e-002	5.617067e-002	-2.987459e-003	-1.021996e-003	3.655776e-002
8.000000084548119e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	4.227406e+000	5.000000e+000	4.999964e+000	1.562299e-001	2.346671e-002	2.672780e-002	7.104185e-002	9.747639e-002	2.338710e-002	2.671057e-002	7.104191e-002	9.747639e-002	2.338710e-002	2.671057e-002	7.104191e-002	9.747639e-002	2.338707e-002	2.671060e-002	7.104194e-002
8.000000086372472e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	4.318624e+000	5.000000e+000	4.999982e+000	2.262474e-001	5.456045e-002	5.994332e-002	1.125327e-001	1.470652e-001	5.446285e-002	5.992943e-002	1.125328e-001	1.470652e-001	5.446285e-002	5.992943e-002	1.125328e-001	1.470652e-001	5.446285e-002	5.992943e-002	1.125328e-001
8.000000087866735e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	4.393337e+000	5.000000e+000	4.999995e+000	2.928239e-001	8.192739e-002	9.029046e-002	1.510961e-001	1.930271e-001	8.181575e-002	9.028301e-002	1.510961e-001	1.930271e-001	8.181575e-002	9.028301e-002	1.510961e-001	1.930271e-001	8.181569e-002	9.028298e-002	1.510961e-001
8.000000089281119e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	4.464056e+000	5.000000e+000	5.000008e+000	3.652157e-001	1.095386e-001	1.217884e-001	1.920131e-001	2.416513e-001	1.094146e-001	1.217902e-001	1.920129e-001	2.416513e-001	1.094146e-001	1.217902e-001	1.920129e-001	2.416513e-001	1.094146e-001	1.217901e-001	1.920129e-001
8.000000090802868e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	4.540143e+000	5.000000e+000	5.000039e+000	4.541349e-001	1.416929e-001	1.585604e-001	2.408288e-001	2.996267e-001	1.415561e-001	1.585758e-001	2.408285e-001	2.996267e-001	1.415561e-001	1.585758e-001	2.408285e-001	2.996267e-001	1.415561e-001	1.585758e-001	2.408285e-001
8.000000092286771e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	4.614338e+000	5.000000e+000	5.000079e+000	5.545937e-001	1.765053e-001	1.975447e-001	2.937868e-001	3.627155e-001	1.763546e-001	1.975785e-001	2.937861e-001	3.627155e-001	1.763546e-001	1.975785e-001	2.937861e-001	3.627155e-001	1.763546e-001	1.975785e-001	2.937861e-001
8.000000094010312e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	4.700516e+000	5.000000e+000	5.000110e+000	6.935178e-001	2.225495e-001	2.469389e-001	3.628870e-001	4.455684e-001	2.223754e-001	2.470018e-001	3.628857e-001	4.455684e-001	2.223754e-001	2.470018e-001	3.628857e-001	4.455684e-001	2.223753e-001	2.470018e-001	3.628857e-001
8.000000095728474e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	4.786424e+000	5.000000e+000	5.000118e+000	8.649111e-001	2.759834e-001	3.007388e-001	4.414109e-001	5.407939e-001	2.757669e-001	3.008409e-001	4.414087e-001	5.407939e-001	2.757669e-001	3.008409e-001	4.414087e-001	5.407939e-001	2.757669e-001	3.008409e-001	4.414087e-001
8.000000097412265e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	4.870613e+000	5.000000e+000	5.000102e+000	1.078851e+000	3.379033e-001	3.585410e-001	5.316361e-001	6.523448e-001	3.376160e-001	3.586943e-001	5.316328e-001	6.523448e-001	3.376160e-001	3.586943e-001	5.316328e-001	6.523448e-001	3.376159e-001	3.586942e-001	5.316327e-001
8.000000099172214e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	4.958611e+000	5.000000e+000	5.000040e+000	1.351441e+000	4.125619e-001	4.240109e-001	6.420082e-001	7.913594e-001	4.121760e-001	4.242316e-001	6.420034e-001	7.913594e-001	4.121760e-001	4.242316e-001	6.420034e-001	7.913594e-001	4.121760e-001	4.242316e-001	6.420034e-001
8.000000100000000e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.999981e+000	1.496835e+000	4.512734e-001	4.566749e-001	7.007613e-001	8.660749e-001	4.508383e-001	4.569326e-001	7.007557e-001	8.660750e-001	4.508383e-001	4.569326e-001	7.007557e-001	8.660750e-001	4.508383e-001	4.569326e-001	7.007557e-001
8.000000100210576e-002	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	4.989471e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.989471e+000	4.999957e+000	1.538311e+000	4.620674e-001	4.654647e-001	7.178639e-001	8.878402e-001	4.616268e-001	4.657455e-001	7.178583e-001	8.878403e-001	4.616268e-001	4.657455e-001	7.178583e-001	8.878403e-001	4.616267e-001	4.657455e-001	7.178582e-001
8.000000100631727e-002	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	4.968414e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.968414e+000	4.999887e+000	1.622016e+000	4.844029e-001	4.835464e-001	7.536321e-001	9.331468e-001	4.839633e-001	4.838686e-001	7.536261e-001	9.331470e-001	4.839633e-001	4.838686e-001	7.536261e-001	9.331470e-001	4.839633e-001	4.838685e-001	7.536261e-001
8.000000101474028e-002	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	4.926299e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.926299e+000	4.999657e+000	1.792117e+000	5.321521e-001	5.217488e-001	8.311231e-001	1.030525e+000	5.317432e-001	5.221451e-001	8.311161e-001	1.030525e+000	5.317432e-001	5.221451e-001	8.311161e-001	1.030525e+000	5.317432e-001	5.221450e-001	8.311161e-001
8.000000102531474e-002	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	4.873426e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.873426e+000	4.999332e+000	2.009552e+000	5.981170e-001	5.736589e-001	9.385895e-001	1.164223e+000	5.977476e-001	5.741439e-001	9.385808e-001	1.164223e+000	5.977476e-001	5.741439e-001	9.385808e-001	1.164223e+000	5.977474e-001	5.741439e-001	9.385808e-001
