time	V(a0)	V(a1)	V(a2)	V(a3)	V(a4)	V(a5)	V(a6)	V(a7)	V(a8)	V(a9)	V(a10)	V(a11)	V(a12)	V(a13)	V(a14)	V(a15)	V(b0)	V(b1)	V(b2)	V(b3)	V(b4)	V(b5)	V(b6)	V(b7)	V(b8)	V(b9)	V(b10)	V(b11)	V(b12)	V(b13)	V(b14)	V(b15)	V(f0)	V(f1)	V(f2)	V(f3)	V(f4)	V(f5)	V(f6)	V(f7)	V(f8)	V(f9)	V(f10)	V(f11)	V(f12)	V(f13)	V(f14)	V(f15)
1.000000033955931e-002	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	1.697797e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000	4.993751e+000
1.000000044174853e-002	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	2.208743e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000	4.986683e+000
1.000000057902613e-002	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	2.895131e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000	4.987373e+000
1.000000072982675e-002	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	3.649134e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000	4.986794e+000
1.000000076125476e-002	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	3.806274e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000	4.986168e+000
1.000000082411076e-002	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	4.120554e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000	4.980067e+000
1.000000089516293e-002	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	4.475815e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000	4.968275e+000
1.000000092207259e-002	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	4.610363e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000	4.965599e+000
1.000000094618067e-002	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	4.730903e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000	4.965328e+000
1.000000099439684e-002	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	4.971984e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000	4.965323e+000
1.000000100000000e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000	4.965351e+000
1.000000100208684e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000	4.964221e+000
1.000000100626052e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000	4.962534e+000
1.000000101460789e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000	4.961219e+000
1.000000103130262e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000	4.962918e+000
1.000000106469207e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000	4.970770e+000
1.000000113147099e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000	4.984336e+000
1.000000121872537e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000	4.993007e+000
1.000000136588078e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000	4.997065e+000
1.000000159929815e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000	4.998532e+000
1.000000200895050e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000	4.999219e+000
1.000000277960154e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000	4.999607e+000
1.000000409576411e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000	4.999798e+000
